Cor;Categoria;Especie;Numero;Data;Situacao;CorSituacao;Ementa;Acesso;
#3366CC;Institucional;Instrução Normativa PR;62;11/11/2016;Vigente;#007e5d;Institui a Comissão de Carreiras e Cargos do INPI –CCINPI e aprova seu Regimento Interno;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN622016.pdf;
#5D3B8F;Patentes;Resolução PR;175;05/11/2016;Revogado;#780116;"Disciplina o exame prioritário de pedidos de ""Patente Verde""";https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/resol-175-05112016-1.pdf;
#3366CC;Institucional;Instrução Normativa PR;61;04/11/2016;Revogado;#780116;Dispõe sobre o gerenciamento administrativo e a padronização de procedimentos relacionados à atividade de correição no âmbito do Instituto nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN612016.pdf;
#3366CC;Institucional;Resolução PR;172;07/10/2016;Vigente;#007e5d;Altera dispositivos da Resolução INPI/PR nº 107/2013, que estabelece a forma de aplicação do disposto no art. 125 da Lei nº 9.279/1996;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirma-1/copy_of_RES_172_2016.pdf;
#3366CC;Institucional;Instrução Normativa PR;60;07/10/2016;Revogado;#780116;Orienta a prática de reunião de busca conjunta de soluções nas atividades de auditoria interna e estabelece a rotina de acompanhamento e de implementação das recomendações emitidas pela Auditoria Interna e pelos órgãos de controle interno e externo;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN602016.pdf;
#CC2288;Marcas;Resolução PR;171;29/09/2016;Vigente;#007e5d;Dispõe sobre o Programa Piloto de Gestão e Incentivo à Produtividade no âmbito da Diretoria de Marcas;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirma-1/Resoluo1712016Marcas.pdf;
#3366CC;Institucional;Decreto;8854;22/09/2016;Vigente;#007e5d;Aprova a Estrutura Regimental e o Quadro Demonstrativo dos Cargos em Comissão e das Funções de Confiança do Instituto Nacional da Propriedade Industrial, remaneja funções gratificadas, substitui cargos em comissão do Grupo Direção e Assessoramento Superiores - DAS por Funções Comissionadas do Poder Executivo - FCPE e revoga o Decreto nº 8.686, de 4 de março de 2016;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/15.DOU_23.09.2016_Decreton8.854de22.09.2016_EstuturaRegimentalINPI.pdf;
#CC2288;Marcas;Instrução Normativa PR;59;25/08/2016;Revogado;#780116;Dispõe sobre o pedido de registro da marca de certificação;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN592016.pdf;
#3366CC;Institucional;Instrução Normativa PR;58;28/07/2016;Vigente;#007e5d;Altera a Instrução Normativa nº 54, de 04 de julho de 2016, que dispõe sobre as Avaliações de Estágio Probatório, a Avaliação de Desempenho Individual dos servidores do INPI para fins de percepção da Gratificação de Desempenho de Atividade da Área de Propriedade Industrial – GDAPI e de progressão funcional e promoção no Plano de Carreiras e Cargos do INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN582016.pdf;
#3366CC;Institucional;Instrução Normativa PR;57;28/07/2016;Vigente;#007e5d;Altera a Instrução Normativa INPI/PR nº 55, de 12/07/2016, que dispõe sobre critérios e procedimentos de avaliação dos servidores ocupantes de cargo de provimento efetivo integrantes do Plano de Carreiras para a área de Ciência e Tecnologia no Instituto Nacional da Propriedade Industrial – com vistas ao pagamento da Gratificação de Desempenho da Atividade de Ciência e Tecnologia – GDACT e estabelece regras e procedimentos para o desenvolvimento dos servidores do INPI nas carreiras de C&T de que trata a Lei nº 8.691/93;;
#FF3333;Procuradoria;Parecer PFE;33;25/07/2016;Vigente;#007e5d;Instrui sobre a legitimidade do requerente de marca de certificação, para fins do disposto no art. 128, § 3º, da LPI;http://manualdemarcas.inpi.gov.br/attachments/download/2228/Parecer%20n%C2%BA%2000332016_AGU_PGF_PFE_INPI_COOPE_LBC%201.0.pdf;
#00AEEF;Contratos de Tecnologia e de Franquia;Resolução PR;170;15/07/2016;Vigente;#007e5d;Disciplina o Peticionamento Eletrônico do Sistema e-CONTRATOS;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dicig/Resoluo1702016PeticionamentoEletrnicodoSistemaeCONTRATOS.pdf;
#5D3B8F;Patentes;Resolução PR;169;15/07/2016;Vigente;#007e5d;Institui as Diretrizes de Exame de Pedidos de Patente - Bloco II - Patenteabilidade;https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/bloco-ii-patenteabilidade-resolucao-169-2016.pdf;
#3366CC;Institucional;Instrução Normativa PR;56;15/07/2016;Vigente;#007e5d;Altera o artigo 6º e seu Parágrafo único, o artigo 10 e o § 1º, do artigo 12, da Instrução Normativa nº 50, de 01 de março de 2016, que estabelece condições para a implementação da Experiência-piloto de Trabalho Remoto no Instituto Nacional da Propriedade Industrial – INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN562016.pdf;
#3366CC;Institucional;Instrução Normativa PR;55;12/07/2016;Vigente;#007e5d;Dispõe sobre critérios e procedimentos de avaliação dos servidores ocupantes de cargo de provimento efetivo integrantes do Plano de Carreiras para área de Ciência e Tecnologia no Instituto Nacional da Propriedade Industrial – INPI, com vistas ao pagamento da Gratificação de Desempenho da Atividade de Ciência e Tecnologia – GDACT e estabelece regras e procedimentos para o desenvolvimento dos servidores do INPI nas carreiras de C&T de que trata a Lei nº 8.691/93;;
#3366CC;Institucional;Resolução PR;168;21/06/2016;Vigente;#007e5d;Aprova a instituição e o funcionamento da equipe de tratamento e resposta a incidentes em redes computacionais do INPI - ETIR-INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/Resoluo1682016TecnologiadaInformao.pdf;
#FF8800;Desenhos Industriais;Resolução PR;167;17/06/2016;Revogado;#780116;Disciplina o procedimento célere de exame de pedidos de registro de desenho industrial para produtos esportivos;https://www.gov.br/inpi/pt-br/assuntos/desenhos-industriais/legislacao-desenho-industrial/Resoluo1672016DesenhoIndustrial.pdf;
#CC2288;Marcas;Resolução PR;166;30/05/2016;Revogado;#780116;Dispõe sobre o ato de apostilamento no registro de marca e revoga a Resolução PR nº 161 de 18/02/2016;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirma-1/RES_1662016_padrao_apostila.pdf;
#3366CC;Institucional;Resolução PR;163;28/05/2016;Revogado;#780116;Institui a Política de Comunicação do INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/resolucao-163-2016-politica-de-comunicacao.pdf;
#3366CC;Institucional;Resolução PR;165;19/05/2016;Vigente;#007e5d;Dispõe sobre a localização dos Escritórios de Exame e Difusão Regional e da Divisão de Exame e Difusão Regional Norte do INPI e suas áreas de atuação;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/Resoluo1652016Desconcentrao.pdf;
#3366CC;Institucional;Resolução PR;164;02/05/2016;Vigente;#007e5d;Suspende a vigência da Resolução nº 161, de 18/02/2016;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirma-1/Resoluo1642016Marcas.pdf;
#CC2288;Marcas;Instrução Normativa PR;53;28/04/2016;Vigente;#007e5d;Dispõe sobre a desconcentração da atividade de pedidos de patente, de registro de marca e de exame e instrução técnica de recurso e processo administrativo de nulidade de patente e de marca, no âmbito do Instituto nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN532016.pdf;
#5D3B8F;Patentes;Instrução Normativa PR;53;28/04/2016;Vigente;#007e5d;Dispõe sobre a desconcentração da atividade de pedidos de patente, de registro de marca e de exame e instrução técnica do recurso e processo administrativo de nulidade de patentes e de marca, no INPI;https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/in_pr_053_2016-1.pdf;
#3366CC;Institucional;Instrução Normativa PR;52;28/03/2016;Vigente;#007e5d;Institui padrão de documentos de rotina;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN522016.pdf;
#3366CC;Institucional;Instrução Normativa PR;51;22/03/2016;Vigente;#007e5d;Altera o art. 2º da Instrução Normativa nº 50, de 1º de março de 2016, que estabelece condições para a implementação de experiência-piloto de Trabalho Remoto no Instituto Nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN512016.pdf;
#3366CC;Institucional;Resolução PR;162;09/03/2016;Vigente;#007e5d;Altera a data do início da vigência da Resolução PR nº 161, de 18/02/2016;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirma-1/Resolucao_1622016.pdf;
#3366CC;Institucional;Instrução Normativa PR;50;01/03/2016;;#780116;Estabelece condições para a implementação de experiência-piloto de Trabalho Remoto, no Instituto Nacional da Propriedade Industrial;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN502016.pdf;
#9370DB;Programas de Computador;Instrução Normativa PR;49;01/03/2016;Vigente;#007e5d;Disciplina a entrega de Certificado de Programa de Computador em formato eletrônico e dá outras providências;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN492016.pdf;
#9370DB;Programas de Computador;Instrução Normativa PR;49;01/03/2016;Vigente;#007e5d;Disciplina a entrega de Certificado de Programa de Computador em formato eletrônico e dá outras providências;https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/in_pr_049_2016-1.pdf;
#20B2AA;Planejamento Estratégico;Portaria PR;72;29/02/2016;Vigente;#007e5d;Institui o Manual de Gerenciamento de Projetos;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/pr-072_2016-aprovar-o-manual-de-gerenciamento-de-projetos-do-inpi.pdf;
#CC2288;Marcas;Resolução PR;161;18/02/2016;Revogado;#780116;Dispõe sobre o ato de apostilamento no registro de marca;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirma-1/RES_1612016.pdf;
#3366CC;Institucional;Instrução Normativa PR;48;18/02/2016;Vigente;#007e5d;Dispõe sobre a avaliação de Desempenho Individual dos servidores do INPI, com foco no desenvolvimento no cargo efetivo, para fins de estabilidade no serviço público durante o Estágio Probatório, percepção da Gratificação de Desempenho de Atividade da Área de Propriedade Industrial - GDAPI e progressão funcional e promoção no Plano de Carreiras e Cargos do INPI, por meio do Sistema de Gestão do Desempenho Individual - SISGD dos servidores do Instituto Nacional da Propriedade Industrial;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN482016.pdf;
#5D3B8F;Patentes;Resolução PR;160;17/02/2016;Revogado;#780116;Dispõe sobre o Projeto Piloto de Priorização do exame de Pedido de Patente depositado por microempresa ou empresa de pequeno porte;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirpa/Resolucao160ExamePrioritarioPME.pdf;
#FF8800;Desenhos Industriais;Resolução PR;159;28/01/2016;Revogado;#780116;Disciplina a entrega do certificado eletrônico de registro de desenho industrial;https://www.gov.br/inpi/pt-br/assuntos/desenhos-industriais/arquivos/resoluo159_16_certificadoeletrnico2.pdf;
#9370DB;Programas de Computador;Instrução Normativa PR;47;22/01/2016;Vigente;#007e5d;Promove alterações no Anexo I, da Instrução Normativa nº 11/2013, que trata da autorização para cópia da documentação técnica, para apresentação de requerimentos e de petições referentes ao Registro de Programa de Computador;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN472016.pdf;
#3366CC;Institucional;Instrução Normativa PR;46;30/12/2015;Vigente;#007e5d;Define os indicadores e as metas de desempenho institucional para o período de 1º de janeiro a 31 de dezembro de 2016 para fins de avaliação de desempenho institucional, com vistas à concessão da Gratificação de Desempenho de Atividade da Área de Propriedade Industrial - GDAPI e da Gratificação de Desempenho de Atividade da Área de Ciência e Tecnologia - GDACT, e dá outras providências;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN462015.pdf;
#5D3B8F;Patentes;Resolução PR;153;28/12/2015;Revogado;#780116;Dispõe sobre o Projeto Piloto Prioridade BR, que prioriza o exame de pedidos de patente com origem no Brasil, que foram posteriormente requeridos no exterior;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirpa/PrioridadeBRResolucaov20160107enviadapRPI.pdf;
#5D3B8F;Patentes;Resolução PR;154;21/12/2015;Revogado;#780116;Dispõe sobre o procedimento administrativo do Projeto Piloto de Exame Compartilhado Prioritário Patent Prosecution Highway - PPH;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirpa/PPHUSPTOResoluov20151230dez2015.pdf;
#FF8800;Desenhos Industriais;Instrução Normativa PR;45;25/11/2015;Exaurido;#780116;Estabelecimento de normas transitórias para o processamento do exame do pedido de registro de Desenho Industrial, de acordo com a Lei da Propriedade Industrial - Lei nº 9.279, de 14 de maio de 1996, com prazo de vigência de dois anos;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN452015.pdf;
#5D3B8F;Patentes;Resolução PR;45;25/11/2015;Revogado;#780116;Projeto Piloto de Priorização do Exame de Pedido de Patentes cujo pedido é depositado por microempresa ou empresa de pequeno porte;;
#FF8800;Desenhos Industriais;Instrução Normativa PR;44;19/11/2015;Revogado;#780116;Disciplina o processamento dos pedidos de registro de desenho industrial, em conformidade com os dispositivos da Lei nº 9.279, de 14 de maio de 1996 - Lei da Propriedade Industrial - LPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN442015.pdf;
#00AEEF;Contratos de Tecnologia e de Franquia;Resolução PR;156;09/11/2015;Vigente;#007e5d;Dispõe sobre os serviços de assistência técnica dispensados de averbação pela Diretoria de Contratos, Indicações Geográficas e Registros – DICIG, consoante o disposto no art. 211 da Lei nº 9.279, de 14 de maio de 1996;https://www.gov.br/inpi/pt-br/assuntos/contratos-de-tecnologia-e-de-franquia/arquivos/Resolucao_156_2015.pdf;
#3366CC;Institucional;Instrução Normativa PR;43;29/10/2015;Vigente;#007e5d;Define os indicadores e metas de desempenho institucional para o período de 1º de novembro de 2015 a 31 de dezembro de 2015, para fins de avaliação de desempenho institucional, com vistas à concessão da Gratificação de Desempenho de Atividade da Área de Propriedade Industrial - GDAPI e da Gratificação de Desempenho de Atividade da área de ciência e Tecnologia - GDACT, e dá outras providências;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN432015.pdf;
#5D3B8F;Patentes;Resolução PR;151;23/10/2015;Revogado;#780116;Disciplina o exame prioritário de pedidos de patente em razão da idade, uso indevido do invento, doença grave e pedido de recursos de fomento no âmbito do INPI;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirpa/normativa151_2015_PRIORITARIO.pdf;
#3366CC;Institucional;Instrução Normativa PR;42;09/10/2015;Revogado;#780116;Altera a Instrução Normativa nº 29, de 28/11/2013, que dispõe sobre o Sistema de Gestão do Desempenho Individual dos servidores do Instituto Nacional da Propriedade Industrial - SISGD-INPI, com foco no desenvolvimento do servidor no cargo efetivo, para a avaliação de desempenho individual, para fins de percepção da Gratificação de Desempenho de Atividade da Área de Propriedade Industrial - GDAPI, desenvolvimento no Plano de Carreiras e Cargos do INPI e estabilidade durante o Estágio Probatório;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN422015.pdf;
#3366CC;Institucional;Instrução Normativa PR;41;09/09/2015;Vigente;#007e5d;Revoga a Instrução Normativa nº 40/2015, que alterou o artigo 5º, da Instrução normativa nº 33, de 01/09/2014, que dispõe sobre o horário de funcionamento do Instituto nacional da Propriedade Industrial - INPI;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN412015.pdf;
#3366CC;Institucional;Instrução Normativa PR;40;31/08/2015;Vigente;#007e5d;Altera o artigo 5º, da Instrução Normativa nº 33, de 01/09/2014, que dispõe sobre o horário de funcionamento do Instituto Nacional da Propriedade Industrial - INPI, e dá outras providências;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN402015.pdf;
#3366CC;Institucional;Resolução PR;150;14/08/2015;Vigente;#007e5d;Altera a composição visual da Marca do Instituto Nacional da Propriedade Industrial - INPI e disciplina o seu uso;https://www.gov.br/inpi/pt-br/backup/comunicados/arquivos/Resoluo1502015Marcas.pdf;
#3366CC;Institucional;Resolução PR;149;30/07/2015;Vigente;#007e5d;Institui o submódulo referente ao Serviço de Restituição de Retribuição do módulo Peticionamento Eletrônico do Sistema Eletrônico de Gestão da Propriedade Industrial e dá outras providências;https://www.gov.br/inpi/pt-br/backup/comunicados/arquivos/Resoluon14915InstituisubmduloderestituioGRU.doc;
#3366CC;Institucional;Resolução PR;148;30/07/2015;Vigente;#007e5d;Dispõe sobre normas de procedimentos relativos a devolução de valores recolhidos. indevidamente;https://www.gov.br/inpi/pt-br/backup/comunicados/arquivos/Resoluon14815DevoluodevaloresGRU.doc;
#00AEEF;Contratos de Tecnologia e de Franquia;Resolução PR;147;22/06/2015;Revogado;#780116;Institui o Peticionamento Eletrônico do Sistema e-CONTRATOS e dá outras providências;https://www.gov.br/inpi/pt-br/assuntos/contratos-de-tecnologia-e-de-franquia/arquivos/resolucao-no-147-15-e-contratos-formulario-eletronico-dicig.pdf;
#00CC66;Indicações Geográficas;Instrução Normativa PR;39;22/06/2015;Revogado;#780116;Dispõe sobre o prazo de análise da Diretoria de Contratos, Indicações Geográficas e Registros – DICIG, consoante o disposto nos artigos 211 e 224 da Lei n° 9.279, de 1996 e prazo para os efeitos legais, decorrentes do requerimento de averbação de contrato;https://www.gov.br/inpi/pt-br/assuntos/contratos-de-tecnologia-e-de-franquia/arquivos/in-no-39-15-revisao-da-in-no-15-dicig.pdf;
#3366CC;Institucional;Instrução Normativa PR;38;22/06/2015;Vigente;#007e5d;Altera a Instrução Normativa nº 27, de 06/11/2013, que fixa os critérios de concessão de Retribuição por Titulação-RT aos servidores ocupantes de cargos de nível superior do Plano de Carreiras e Cargos do INPI, e dá outras providências;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN382015.pdf;
#FF3333;Procuradoria;Parecer PFE;9;15/05/2015;Vigente;#007e5d;Instrui sobre as diretrizes são consideradas como ordens escritas e gerais a respeito do exame de pedidos de patentes;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/parecerprocn0009de2015.pdf;
#3366CC;Institucional;Instrução Normativa PR;37;14/05/2015;Revogado;#780116;Altera a Instrução Normativa PR nº 27, de 06/11/2013, que fixa os critérios de concessão de Retribuição por Titulação-RT aos servidores ocupantes de cargos de nível superior do Plano de Carreiras e Cargos do INPI, e dá outras providências;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/IN372015.pdf;
#FF3333;Procuradoria;Parecer PFE;2;09/04/2015;Vigente;#007e5d;Instrui sobre a aplicação do art. 124, inciso XXIII, da LPI;http://manualdemarcas.inpi.gov.br/attachments/download/2925/Parecer_002-2015_inciso%20XXIII.pdf;
#FF8800;Desenhos Industriais;Resolução PR;146;01/04/2015;Revogado;#780116;Institui o módulo de Peticionamento Eletrônico de Desenho Industrial do Sistema Eletrônico de Gestão de Propriedade Industrial e dá outras providências;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-no-146-115-protocolo-eletronio-di.pdf;
#5D3B8F;Patentes;Resolução PR;145;17/03/2015;Revogado;#780116;Altera o prazo concedido pelo art. 13, da Resolução 131/2014, que expande e disciplina exame prioritário de pedidos de Patentes Verdes, bem como os procedimentos realtivos ao Programa Piloto relacionados ao tema;https://www.gov.br/inpi/pt-br/assuntos/patentes/resolucaoprorrogacaopv_resol145_2015.pdf;
#5D3B8F;Patentes;Resolução PR;144;12/03/2015;Revogado;#780116;Institui as Diretrizes de Exame de Pedidos de Patente na Área de Biotecnologia;https://www.gov.br/inpi/pt-br/assuntos/patentes/consultas-publicas/arquivos/resolucao_144-2015_-_diretrizes_biotecnologia.pdf;
#3366CC;Institucional;Resolução PR;143;28/01/2015;Vigente;#007e5d;Fixa o perfil de formação e experiência profissional e a lotação ideal de servidores para o exercício nas Divisões Técnicas da Coordenação-Geral de Recursos e Processos Administrativos de Nulidade - CGREC;https://www.gov.br/inpi/pt-br/assuntos/contratos-de-tecnologia-e-de-franquia/arquivos/Resoluo1432015PerfilCGREC.pdf;
#5D3B8F;Patentes;Instrução Normativa PR;36;28/01/2015;Revogado;#780116;Estabelece regras ao processamento das instruções técnicas dos recursos interpostos contra indeferimentos de pedidos de patentes, de pedidos de registros de marcas e de pedidos de registros de desenhos industriais;;
#5D3B8F;Patentes;Instrução Normativa PR;36;28/01/2015;Revogado;#780116;Estabelece regras ao processamento das instruções técnicas dos recursos interpostos contra indeferimentos de pedidos de patente, de pedidos de registros de marcas e de pedidos de registros de desenhos industriais;;
#3366CC;Institucional;Resolução PR;36;28/01/2015;Vigente;#007e5d;;;
#3366CC;Institucional;Instrução Normativa PR;35;29/12/2014;Revogado;#780116;Dá nova redação à alínea “b”, do item II, do artigo 3º, da Instrução Normativa nº 02, de 18 de março de 2013, que dispõe sobre a expedição de atos normativos pelas unidades administrativas centrais e descentralizadas do INPI;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/instrucao-normativa-35-2014.pdf;
#CC2288;Marcas;Resolução PR;142;27/11/2014;Vigente;#007e5d;Dispõe sobre a criação do Manual de Marcas;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-no-142-14-institui-o-manual-de-marcas.pdf;
#3366CC;Institucional;Instrução Normativa PR;34;06/11/2014;Vigente;#007e5d;Altera a Instrução Normativa INPI nº 32, de 5 de dezembro de 2013, que “dispõe sobre critérios e procedimentos de avaliação dos servidores ocupantes de cargo de provimento efetivo integrantes do Plano de Carreiras para a área de Ciência e Tecnologia no Instituto Nacional de Propriedade Industrial INPI - com vista ao pagamento da Gratificação de Desempenho da Atividade de Ciência e Tecnologia – GDACT”;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/in-34-14-gdact_altera_in_32_2013.pdf;
#3366CC;Institucional;Resolução PR;141;03/11/2014;Vigente;#007e5d;Suspende os efeitos dos atos relativos à função de Agente da Propriedade Industrial, em função de sentença judicial;https://www.gov.br/inpi/pt-br/backup/pedidos-em-etapas/pague-gru/resolucao_141-14_-_suspencao_dos_atos_dos_ag-propriedade_ind-1_0.pdf;
#3366CC;Institucional;Resolução PR;140;27/10/2014;Vigente;#007e5d;Definir os indicadores e metas de desempenho institucional para o período de 1º de novembro de 2014 a 31 de outubro de 2015, para fins de Avaliação de Desempenho Institucional, com vistas à concessão da Gratificação de Desempenho de Atividade da Área de Propriedade Industrial - GDAPI e da Gratificação de Desempenho de Atividade da Área de Ciência e Tecnologia - GDACT;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/resolucao-no-140-14.pdf;
#5D3B8F;Patentes;Resolução PR;139;16/10/2014;Vigente;#007e5d;Dispõe sobre a entrada em vigor do sistema de depósito eletrônico para os pedidos PCT;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-139_2014-pct-retribuicao-por-meio-eletronico-entrada-em-vigor.pdf;
#3366CC;Institucional;Resolução PR;138;22/09/2014;Revogado;#780116;Disciplina os procedimentos necessários ao adequado funcionamento da Ouvidoria do INPI;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-138-2014-ouvidoria.pdf;
#CC2288;Marcas;Resolução PR;137;15/09/2014;Vigente;#007e5d;Dispõe sobre a expedição de certificados de registro de marca em formato digital, assinados por meio de certificado emitido por Autoridade Certificadora, sob o padrão da Infraestrutura de Chaves Públicas Brasileira - ICP-Brasil;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-137-2014-certificado-digital-marcas.pdf;
#3366CC;Institucional;Instrução Normativa PR;33;01/09/2014;Revogado;#780116;Dispõe sobre a jornada de trabalho e o registro e controle de freqüência dos servidores do INPI;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/instrucao-normativa-no-33-14-grifo.pdf;
#00AEEF;Contratos de Tecnologia e de Franquia;Resolução PR;135;20/06/2014;Vigente;#007e5d;Dispõe sobre o requerimento de averbação ou registro de contratos e faturas e dos procedimentos relativos a numeração deste requerimento;https://www.gov.br/inpi/pt-br/servicos/contratos-de-tecnologia-e-de-franquia/arquivos/legislacao-contratos/resolucao_n_135-14__numeracao_unica_contratos-dicig.pdf;
#3366CC;Institucional;Resolução PR;132;12/05/2014;Vigente;#007e5d;Dispõe sobre a supressão dos serviços de impressos, publicações e cópias reprográficas, constantes da Tabela de Retribuições dos Serviços Prestados pelo INPI, anexa à Resolução nº 129/2014;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-no-132-14-_supressao-tabelaimpressos.pdf;
#5D3B8F;Patentes;Resolução PR;131;15/04/2014;Revogado;#780116;Expande e disciplina exame prioritário de pedidos de Patentes Verdes, no âmbito do INPI, os procedimentos relativos ao Programa Piloto relacionado ao tema e dá outras providências;https://www.gov.br/inpi/pt-br/servicos/patentes/arquivos/legislacao/resol131_3a_fase_pv_rpi2260.pdf;
#3366CC;Institucional;Resolução PR;129;10/03/2014;Vigente;#007e5d;Dispõe sobre a redução de valores de retribuições de serviços prestados pelo INPI e institui as tabelas de retribuições dos serviços de Programas de Computador e impressos e publicações;https://www.gov.br/inpi/pt-br/backup/legislacao-1/resolucao_129.pdf;
#CC2288;Marcas;Resolução PR;127;06/03/2014;Revogado;#780116;Dispõe sobre a adoção do formulário eletrônico de pedido de registro de marcas com especificação de produtos e serviços de livre preenchimento;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/resolucao-127-2014-adocao-de-formulario-eletronico-de-pedido-de-registro-de-marca-com-especificacao-de-produtos-e-servicos-de-livre-preenchimento.pdf;
#5D3B8F;Patentes;Resolução PR;126;06/03/2014;Vigente;#007e5d;Dispõe sobre a redução de valores de retribuições de serviços prestados pelo INPI;https://www.gov.br/inpi/pt-br/servicos/patentes/legislacao/legislacao/resolucao-126-de-06-de-marco-de-2014.pdf;
#3366CC;Institucional;Resolução PR;125;13/12/2013;Vigente;#007e5d;Prorroga os prazos descritos nos artigos 12 e 13 da Resolução INPI/PR nº 089/2013;https://www.gov.br/inpi/pt-br/backup/centrais-de-conteudo/legislacao/Resoluo1252013.pdf;
#3366CC;Institucional;Instrução Normativa PR;32;05/12/2013;Vigente;#007e5d;Dispõe sobre critérios e procedimentos de avaliação dos servidores ocupantes de cargo de provimento efetivo integrantes do Plano de Carreiras para a área de Ciência e Tecnologia no Instituto Nacional de Propriedade Industrial INPI - com vista ao pagamento da Gratificação de Desempenho da Atividade de Ciência e Tecnologia – GDACT;https://www.gov.br/inpi/pt-br/backup/legislacao-arquivo/docs/instrucao-normativa-no-32-13_gdact.pdf;
#5D3B8F;Patentes;Resolução PR;124;04/12/2013;Revogado;#780116;Institui as diretrizes de exame de pedidos de patente - Conteúdo do Pedido de Patente;https://www.gov.br/inpi/pt-br/assuntos/arquivos-dirpa/resolucao_124_diretrizes_bloco_1_versao_final_03_12_2013_0.pdf;
#5D3B8F;Patentes;Instrução Normativa PR;31;04/12/2013;Revogado;#780116;Estabelece normas gerais de procedimentos para explicitar e cumprir dispositivos da Lei de Propriedade Industrial - Lei nº 9279, de 14 de maio de 1996, no que se refere às especificações formais dos pedidos de patente;https://www.gov.br/inpi/pt-br/central-de-conteudo/legislacao/arquivos/documentos/in_31_in_17_2013_administrativo_versao_03_12_2013_0.pdf;
